_dataorbit_sync_id,_dataorbit_synced_at,_dataorbit_is_deleted,hs_object_id,dealname,amount,dealstage,pipeline,closedate,createdate,hs_deal_stage_probability,hubspot_owner_id,associated_company_ids,properties
deed9d83-ed74-4dba-9b76-c7dfc9418f2f,2026-03-27 17:33:21,False,HS-DEA-0000289,Bright Labs 112 - Rebuild,59374.94,qualifiedtobuy,default,2025-08-14,2025-05-06 12:17:35,55,HS-OWN-0004,"[""HS-COMP-000112""]","{""service_line"":""Content""}"
6835839d-81ed-403b-a23f-71bedc429cf2,2026-03-27 17:33:21,False,HS-DEA-0000290,Blue Capital 113 - Campaign,72240.14,closedwon,default,2024-11-28,2024-08-04 17:22:44,100,HS-OWN-0005,"[""HS-COMP-000113""]","{""service_line"":""Analytics""}"
3a5cd510-47fd-456d-a5ed-db540e68c5e0,2026-03-27 17:33:21,False,HS-DEA-0000291,Blue Retail 114 - Retainer,19470.16,appointmentscheduled,default,2025-12-15,2025-09-23 11:15:35,25,HS-OWN-0003,"[""HS-COMP-000114""]","{""service_line"":""Content""}"
d18a3291-6468-489d-803a-9a66e000f952,2026-03-27 17:33:21,False,HS-DEA-0000292,Blue Retail 114 - Campaign,97635.42,closedwon,default,2025-09-27,2025-06-04 09:57:44,100,HS-OWN-0003,"[""HS-COMP-000114""]","{""service_line"":""Social""}"
c8cee08a-4347-46b5-8ab0-e3f64bba11c1,2026-03-27 17:33:21,False,HS-DEA-0000293,Prime Labs 115 - Retainer,12920.81,qualifiedtobuy,default,2025-01-26,2024-10-27 13:58:32,55,HS-OWN-0008,"[""HS-COMP-000115""]","{""service_line"":""Web Dev""}"
0bfcd650-7195-4377-924c-84fc47a51c40,2026-03-27 17:33:21,False,HS-DEA-0000294,Prime Labs 115 - Campaign,67284.68,closedwon,default,2025-03-11,2024-11-12 09:17:37,100,HS-OWN-0008,"[""HS-COMP-000115""]","{""service_line"":""SEO""}"
68e9dbd5-99df-448f-bbfa-29f8cd921b8d,2026-03-27 17:33:21,False,HS-DEA-0000295,Prime Labs 115 - Growth,89370.64,closedlost,default,2026-02-24,2025-11-20 09:42:50,0,HS-OWN-0008,"[""HS-COMP-000115""]","{""service_line"":""Email""}"
36c84c75-b3e5-42e1-aee7-07eceaec02e1,2026-03-27 17:33:21,False,HS-DEA-0000296,Prime Labs 115 - Growth,41879.82,qualifiedtobuy,default,2026-03-24,2026-01-22 06:00:41,55,HS-OWN-0008,"[""HS-COMP-000115""]","{""service_line"":""Social""}"
d7f417f1-49ab-4d1f-b5f0-780349c90d1d,2026-03-27 17:33:21,False,HS-DEA-0000297,Bright Labs 116 - Retainer,6504.9,appointmentscheduled,default,2025-10-25,2025-07-11 09:21:00,25,HS-OWN-0006,"[""HS-COMP-000116""]","{""service_line"":""Social""}"
b76f2517-57d4-4a59-9bd2-5869af248c92,2026-03-27 17:33:21,False,HS-DEA-0000298,Bright Labs 116 - Growth,97117.29,closedlost,default,2025-05-08,2025-04-13 10:01:05,0,HS-OWN-0006,"[""HS-COMP-000116""]","{""service_line"":""Content""}"
2104b554-b015-49f1-ae4a-4d4368e143d8,2026-03-27 17:33:21,False,HS-DEA-0000299,Blue Retail 117 - Retainer,63039.67,closedlost,default,2026-01-10,2025-12-03 06:06:38,0,HS-OWN-0010,"[""HS-COMP-000117""]","{""service_line"":""Email""}"
1d9d9e91-61a5-49d8-bed8-97a7eff9f025,2026-03-27 17:33:21,False,HS-DEA-0000300,Blue Retail 117 - Rebuild,108785.77,closedwon,default,2025-09-15,2025-07-06 16:47:44,100,HS-OWN-0010,"[""HS-COMP-000117""]","{""service_line"":""Analytics""}"
78e1bc6c-caaf-45d2-a38f-0a74b20cd806,2026-03-27 17:33:21,False,HS-DEA-0000301,North Labs 118 - Growth,103407.85,qualifiedtobuy,default,2024-12-29,2024-11-16 00:11:11,55,HS-OWN-0009,"[""HS-COMP-000118""]","{""service_line"":""Analytics""}"
c95644bc-fada-4586-aae9-50552494c3d9,2026-03-27 17:33:21,False,HS-DEA-0000302,Blue Health 119 - Growth,24883.79,closedlost,default,2025-12-05,2025-10-10 18:04:28,0,HS-OWN-0003,"[""HS-COMP-000119""]","{""service_line"":""Email""}"
3f9a9491-3585-4f90-b586-fddeef0e6517,2026-03-27 17:33:21,False,HS-DEA-0000303,North Labs 120 - Campaign,22617.71,qualifiedtobuy,default,2025-02-23,2024-12-06 14:08:20,55,HS-OWN-0004,"[""HS-COMP-000120""]","{""service_line"":""Web Dev""}"
43dd0065-cb61-40bd-8b77-ab87dc4e8b2e,2026-03-27 17:33:21,False,HS-DEA-0000304,North Labs 120 - Rebuild,30539.85,appointmentscheduled,default,2026-02-01,2025-11-02 11:30:51,25,HS-OWN-0004,"[""HS-COMP-000120""]","{""service_line"":""Analytics""}"
